date,tk,label,whole,idx,k,s,mass,n,age_h,z,n_arts,hit,nz
2026-06-17,CRS,3.8316506507724,0.15,1,2,0.15,0.12671661134504056,2,126.75638311583334,0.49503627171788267,3,True,True
2026-06-17,CRWV,-14.718340421838382,0.15,0,3,0.15,3.0763628276254957,4,21.892216449166668,0.0,18,False,True
2026-06-17,CRWV,-14.718340421838382,0.15,1,3,0.85,3.625906056124107,12,54.103327560277776,1.103724615891499,18,False,True
2026-06-17,CRWV,-14.718340421838382,0.15,2,3,0.15,0.021053991923547007,2,119.59499422694445,1.6596553053185699,18,False,True
2026-06-17,CVNA,10.022271714922049,0.25,0,3,-0.05,3.701374789551456,5,15.257494226944445,0.20873257059136013,12,False,True
2026-06-17,CVNA,10.022271714922049,0.25,1,3,0.15,1.2476292676790122,5,63.762216449166665,-1.4197249390090183,12,True,True
2026-06-17,CVNA,10.022271714922049,0.25,2,3,-0.25,0.015212323213914357,2,127.78332756027778,-0.16178942537600616,12,False,True
2026-06-17,CW,2.921689459532484,0.15,0,2,0.0,0.7972743432205096,1,6.724160893611111,0.1759279405332037,4,False,False
2026-06-17,CW,2.921689459532484,0.15,1,2,0.25,0.012022554469947317,3,151.83999422694444,0.6458722081729371,4,True,True
2026-06-18,AAOI,-21.526104417670677,0.25,0,1,-0.15,0.29810223806608216,3,87.35251644194445,-0.9717444415963097,3,True,True
2026-06-18,ADBE,3.714900594384085,-0.75,0,2,-0.45,4.028851398099324,6,23.916127553055553,0.14748052215712448,15,False,True
2026-06-18,ADBE,3.714900594384085,-0.75,1,2,-0.15,2.1006939609757405,9,53.306405330833336,1.1995942747250088,15,False,True
2026-06-18,ADMA,-0.4211793020457266,-0.65,0,3,-0.65,1.5274351309146432,2,7.833905330833334,-0.0,8,True,True
2026-06-18,ADMA,-0.4211793020457266,-0.65,1,3,-0.75,0.9271728038765268,4,73.48390533083334,0.5750736835889857,8,True,True
2026-06-18,ADMA,-0.4211793020457266,-0.65,2,3,-0.35,0.09856332770071588,2,79.83390533083333,0.5750736835889857,8,True,True
2026-06-18,ADPT,2.053622361665708,-0.65,0,2,-0.45,0.8263108800305748,5,74.93834977527779,0.013745944370613362,8,False,True
2026-06-18,ADPT,2.053622361665708,-0.65,1,2,-0.05,0.051194246177562595,3,158.1005719975,0.08764030716202302,8,False,True
2026-06-18,AMAT,3.900439143750689,0.35,0,2,0.45,4.602679677930472,7,23.217238664166665,0.042226305284473124,20,True,True
2026-06-18,AMAT,3.900439143750689,0.35,1,2,0.45,3.894290448389847,13,35.533071997499995,0.9630468080545191,20,True,True
2026-06-18,AMKR,6.4448374972363665,0.35,0,3,0.0,0.6674413450324044,1,11.3330719975,0.19610066011202512,13,False,False
2026-06-18,AMKR,6.4448374972363665,0.35,1,3,0.45,1.3291070519025812,8,83.01723866416667,0.7224130680047569,13,True,True
2026-06-18,AMKR,6.4448374972363665,0.35,2,3,-0.05,0.014830107397008366,4,154.59751644194444,0.9287649629099379,13,False,True
2026-06-18,AMZN,-5.069765538688154,0.65,0,2,0.45,8.45590617147073,12,23.817238664166666,0.0,20,False,True
2026-06-18,AMZN,-5.069765538688154,0.65,1,2,0.15,2.6092483795325467,8,33.688627553055554,1.4367477215139708,20,False,True
2026-06-18,APP,-4.760384066764589,0.35,0,2,0.45,0.28314560775681075,2,80.13779421972222,-1.2706459735402273,3,False,True
2026-06-18,APP,-4.760384066764589,0.35,1,2,-0.15,0.006960146235471401,1,129.83390533083335,-0.6203599728797918,3,True,True
2026-06-18,AR,-1.2040939193256994,0.0,0,1,0.0,0.675957814822659,3,65.89862755305556,,3,False,False
2026-06-18,ARM,-30.899285486733707,-0.15,0,2,0.25,1.9588994833756397,6,56.5005719975,-0.899262108127848,12,False,True
2026-06-18,ARM,-30.899285486733707,-0.15,1,2,0.55,0.12450544297242415,6,152.0794608863889,-0.8867365245072943,12,False,True
2026-06-18,ASMLF,2.813107530356529,0.15,0,2,0.25,2.386442069390459,7,38.63084977527778,0.40567690044157334,13,True,True
2026-06-18,ASMLF,2.813107530356529,0.15,1,2,-0.15,0.7322869800457757,6,76.96390533083334,0.5489156484000607,13,False,True
2026-06-18,AVGO,0.7998055184149644,0.25,0,2,0.15,3.6862556513458653,5,14.333905330833334,0.0,20,True,True
2026-06-18,AVGO,0.7998055184149644,0.25,1,2,0.55,2.7280806887093063,15,75.3105719975,0.5976627287048597,20,True,True
2026-06-18,BBY,4.228556135420836,0.05,0,2,0.0,0.6075224273660713,3,52.9505719975,-0.3652589318151955,6,False,False
2026-06-18,BBY,4.228556135420836,0.05,1,2,0.15,0.027924679345847376,3,156.78334977527777,-0.733717367670746,6,True,True
2026-06-18,BE,6.409048067860512,0.25,0,2,0.15,0.46447073022969715,4,78.11723866416666,1.944584304372498,8,True,True
2026-06-18,BE,6.409048067860512,0.25,1,2,0.15,0.023419838726397902,4,147.21168310861108,2.1693924645193805,8,True,True
2026-06-22,AAPL,-7.831386148614516,0.15,0,2,-0.35,10.167745365714998,14,21.5622378,0.0,20,True,True
2026-06-22,AAPL,-7.831386148614516,0.15,1,2,0.15,1.1510246934883965,6,81.00362668888889,-0.21477416058401586,20,False,True
2026-06-22,ADBE,3.8532580810672012,-0.15,0,3,-0.05,4.940492259130784,7,14.520293355555555,0.028529455296727454,20,False,True
2026-06-22,ADBE,3.8532580810672012,-0.15,1,3,0.45,1.2870973075894843,5,77.78696002222223,0.06559520625588705,20,True,True
2026-06-22,ADBE,3.8532580810672012,-0.15,2,3,-0.25,0.1775554220700338,8,119.91918224444444,0.15946771406644653,20,False,True
2026-06-22,ADMA,5.484247374562412,-0.25,0,2,-0.65,0.980930087668915,1,1.3369600222222222,-0.0,8,False,True
2026-06-22,ADMA,5.484247374562412,-0.25,1,2,-0.75,0.1555034697036811,7,140.37029335555556,-0.5797640839601039,8,False,True
2026-06-22,ADPT,-1.3661485319516498,-0.45,0,1,-0.45,0.016226609093861036,3,158.1708489111111,-0.31021394643929967,3,True,True
2026-06-22,AMD,-8.725051211863022,-0.15,0,2,-0.25,5.739691795157134,7,10.431404466666667,0.1530710849127557,20,True,True
2026-06-22,AMD,-8.725051211863022,-0.15,1,2,-0.25,0.6167834782225144,13,101.69390446666667,-0.35820614815525,20,True,True
2026-06-22,AMZN,-0.33936165642853844,0.15,0,1,-0.15,16.33113874786453,20,10.835571133333334,0.0917130041589398,20,True,True
2026-06-22,AR,2.615339406406103,0.0,0,1,0.0,0.016765877286493976,3,161.90168224444446,,3,False,False
2026-06-22,ARM,-25.519964681644268,0.25,0,2,0.05,1.4323481849854032,2,13.836960022222224,-0.09167078935692992,10,False,True
2026-06-22,ARM,-25.519964681644268,0.25,1,2,0.15,0.16152761607144997,8,154.97029335555555,0.14904795552512182,10,False,True
2026-06-22,AVGO,-3.9441766761023067,0.75,0,2,0.75,11.556570783876381,16,20.503626688888886,0.03799942176905833,20,False,True
2026-06-22,AVGO,-3.9441766761023067,0.75,1,2,0.15,0.21978537951439125,4,78.50362668888889,-0.982940327104513,20,False,True
2026-06-22,BAC,3.1811051071988894,0.0,0,3,0.0,1.5931359096683573,2,8.417793355555554,,19,False,False
2026-06-22,BAC,3.1811051071988894,0.0,1,3,0.0,0.5349018341295038,5,94.63418224444445,,19,False,False
2026-06-22,BAC,3.1811051071988894,0.0,2,3,0.0,0.08820462691424519,12,157.3347378,,19,False,False
2026-06-22,BE,-13.167558189966755,0.65,0,3,0.25,0.9442479517593282,1,2.3266822444444446,0.0,7,False,True
2026-06-22,BE,-13.167558189966755,0.65,1,3,0.05,0.4020723156734265,2,80.15307113333334,0.8034942844617698,7,False,True
2026-06-22,BE,-13.167558189966755,0.65,2,3,0.75,0.03659085344088371,4,150.92168224444444,2.3408968923859645,7,False,True
2026-06-22,BEN,-4.833480695549664,0.45,0,2,0.15,0.6835335830604704,5,79.82029335555556,1.4689623091464925,8,False,True
2026-06-22,BEN,-4.833480695549664,0.45,1,2,0.15,0.015981639658475384,3,154.0036266888889,0.6433000656950179,8,False,True
2026-06-22,BMO,0.5312391731146615,-0.05,0,2,-0.05,1.3984559372598038,2,21.416404466666666,-0.0,17,False,True
2026-06-22,BMO,0.5312391731146615,-0.05,1,2,-0.05,0.1807772663752756,15,157.50779335555555,-1.2676204114038387,17,False,True
2026-06-22,BRK-B,2.007407558984231,0.65,0,3,0.65,4.6679255348415225,6,14.736960022222222,0.0,17,True,True
2026-06-22,BRK-B,2.007407558984231,0.65,1,3,0.35,0.655902025501858,5,87.58696002222223,-0.19052235080667496,17,True,True
2026-06-22,BRK-B,2.007407558984231,0.65,2,3,-0.05,0.0653034973124457,6,159.6369600222222,-0.8225700343060006,17,False,True
2026-06-23,AAPL,-6.982670744138641,-0.25,0,2,-0.15,9.549649499151595,15,23.890477171666667,0.21552067136403347,20,True,True
2026-06-23,AAPL,-6.982670744138641,-0.25,1,2,0.35,1.5930171237941886,5,39.18214383833333,0.4274005795621999,20,False,True
2026-06-23,ADBE,2.522413007141777,-0.35,0,2,0.15,4.0433379440064465,11,49.15714383833333,-0.1885250552768974,20,True,True
2026-06-23,ADBE,2.522413007141777,-0.35,1,2,-0.45,0.15006108103420387,9,130.48936606055557,-0.019227608625857852,20,False,True
2026-06-23,ADMA,4.027617951668572,-0.65,0,2,-0.35,1.3986078631450363,2,11.907143838333333,-0.0,9,False,True
2026-06-23,ADMA,4.027617951668572,-0.65,1,2,-0.75,0.10180692230809438,7,150.94047717166666,-0.5797640839601039,9,False,True
2026-06-23,AEIS,-3.178430512932917,-0.05,0,2,0.05,0.5000213938891842,1,18.406032727222225,0.7347586005978404,3,False,True
2026-06-23,AEIS,-3.178430512932917,-0.05,1,2,-0.05,0.030151505395814134,2,167.823810505,-0.8839668874182879,3,True,True
2026-06-23,AMD,-3.1451380205828605,0.45,0,2,-0.25,6.385764732796385,10,21.001588282777778,-1.1119977987575569,20,True,True
2026-06-23,AMD,-3.1451380205828605,0.45,1,2,0.45,0.36092960979332406,10,109.07658828277778,-0.6281082973406711,20,False,True
2026-06-23,AMZN,3.5495707146213418,-0.35,0,1,-0.15,14.35287369770433,20,16.890477171666667,0.3993337056087004,20,False,True
2026-06-23,ANET,4.907521578298413,0.35,0,1,0.45,0.027344963308609988,4,153.87575494944446,0.3476547759779373,4,True,True
2026-06-23,ARM,-17.118371134583366,0.45,0,2,0.15,0.9377473098498783,2,24.407143838333333,-0.7656447618120968,10,False,True
2026-06-23,ARM,-17.118371134583366,0.45,1,2,0.15,0.10575088447437087,8,165.54047717166668,-0.2153690598571425,10,False,True
2026-06-23,ASTS,-12.556607657472219,0.15,0,2,0.0,0.797481498026246,2,30.610754949444445,0.0,20,False,False
2026-06-23,ASTS,-12.556607657472219,0.15,1,2,0.15,0.16116972309223696,18,147.84992161611112,-1.1258244301292528,20,False,True
2026-06-23,AVGO,2.2751545442588395,0.65,0,3,0.35,8.84261237830687,16,24.390477171666667,-0.7670454708525631,20,True,True
2026-06-23,AVGO,2.2751545442588395,0.65,1,3,0.25,0.6903290507700028,2,31.073810505,-0.7670454708525631,20,True,True
2026-06-23,AVGO,2.2751545442588395,0.65,2,3,0.05,0.07774234996142551,2,84.90714383833334,-1.7700356322319353,20,True,True
2026-06-23,BAC,2.218960455879815,0.0,0,2,0.0,1.2378737098326429,3,42.877977171666664,,19,False,False
2026-06-23,BAC,2.218960455879815,0.0,1,2,0.05,0.2130830776971809,16,167.90492161611112,,19,True,True
2026-06-23,BE,9.099944095906555,-0.15,0,3,0.05,1.5422855916234206,2,12.896866060555555,1.0510207290487112,8,True,True
2026-06-23,BE,9.099944095906555,-0.15,1,3,0.05,0.27579542818871455,3,114.073810505,0.266566580795463,8,True,True
2026-06-23,BE,9.099944095906555,-0.15,2,3,0.45,0.011393965479109836,3,161.49186606055557,-1.5280504418360583,8,True,True
2026-06-23,BEN,-4.439183190292983,0.65,0,2,-0.15,0.44750416513673075,5,90.39047717166667,1.4689623091464925,8,True,True
2026-06-23,BEN,-4.439183190292983,0.65,1,2,0.15,0.010463056227406146,3,164.573810505,0.6433000656950179,8,False,True
2026-06-23,BMO,-0.9139660938761285,0.0,0,2,0.0,0.9155583166549237,2,31.986588282777777,,16,False,False
2026-06-23,BMO,-0.9139660938761285,0.0,1,2,-0.05,0.11678351098215808,14,167.50964383833335,,16,True,True
2026-06-24,AAPL,-6.595468813975702,0.15,0,2,0.15,12.984060169210943,19,24.793392802222222,-0.47702677811632505,20,False,True
2026-06-24,AAPL,-6.595468813975702,0.15,1,2,0.65,0.3683781148308157,1,26.773670579999997,-0.47702677811632505,20,False,True
2026-06-24,ADMA,3.9080459770114873,-0.85,0,3,-0.65,1.3179769635959575,2,20.65700391333333,-0.0,10,False,True
2026-06-24,ADMA,3.9080459770114873,-0.85,1,3,-0.15,1.0682532744488036,4,49.34033724666667,-0.4693942430106467,10,False,True
2026-06-24,ADMA,3.9080459770114873,-0.85,2,3,-0.85,0.021106598639523914,4,151.84033724666668,-1.2406068992290693,10,False,True
2026-06-24,ALAB,7.498999799960004,0.25,0,1,0.25,0.021608230891664186,3,129.26867058,-0.3740197475220467,3,True,True
2026-06-24,AMD,5.9914572670950905,0.75,0,2,0.25,11.728797411988204,15,13.39005946888889,0.6631912385843471,20,True,True
2026-06-24,AMD,5.9914572670950905,0.75,1,2,-0.15,1.56045393713094,5,38.10700391333334,0.6256154432280021,20,False,True
2026-06-24,AMZN,-3.7222008793272754,0.45,0,2,0.45,9.622253921511588,14,22.64950391333333,0.0,20,False,True
2026-06-24,AMZN,-3.7222008793272754,0.45,1,2,-0.35,1.9731704726732358,6,32.840337246666664,0.030169382986048494,20,True,True
2026-06-24,ANET,5.2058859898602705,-0.15,0,2,-0.25,2.2915749871146893,6,35.623670579999995,0.07537500697137087,7,False,True
2026-06-24,ANET,5.2058859898602705,-0.15,1,2,0.35,0.003668048410842029,1,146.47422613555557,0.760837119597045,7,True,True
2026-06-24,ARM,-15.431101704355566,-0.25,0,3,-0.25,3.667804751893215,5,13.840337246666667,-0.8638231875931827,14,True,True
2026-06-24,ARM,-15.431101704355566,-0.25,1,3,-0.25,1.7264933011345087,7,61.84033724666667,0.5413926030572926,14,True,True
2026-06-24,ARM,-15.431101704355566,-0.25,2,3,0.35,0.01923357296672131,2,164.06783724666667,0.9197396172038811,14,False,True
2026-06-24,ASTS,-6.307895897662119,-0.15,0,2,-0.15,1.6739083582769256,6,68.04394835777778,0.5487365253046292,11,True,True
2026-06-24,ASTS,-6.307895897662119,-0.15,1,2,0.45,0.024737231832721272,5,152.59033724666668,0.9967976610879133,11,False,True
2026-06-24,AVAV,-4.9092699395133055,-0.25,0,2,-0.25,0.9566818354009814,1,1.9903372466666667,-0.0,11,True,True
2026-06-24,AVAV,-4.9092699395133055,-0.25,1,2,-0.65,0.39834313389757237,10,150.14033724666666,1.5315280697820401,11,True,True
2026-06-24,AVGO,1.7611955924307088,0.65,0,1,0.65,16.2357498593298,20,10.198392802222223,0.40666603176834976,20,True,True
2026-06-24,BAC,2.5376753854148726,-0.25,0,3,-0.15,3.416898599120345,5,22.290337246666663,-0.0,20,False,True
2026-06-24,BAC,2.5376753854148726,-0.25,1,3,0.0,1.4325146550110248,7,80.31117058,-1.261193512067197,20,False,False
2026-06-24,BAC,2.5376753854148726,-0.25,2,3,0.15,0.05268778405028046,8,156.46033724666668,-1.261193512067197,20,True,True
2026-06-24,BB,57.65661252900234,0.45,0,2,0.45,1.4432989508812224,2,10.31117058,0.0,5,True,True
2026-06-24,BB,57.65661252900234,0.45,1,2,-0.15,0.22451352940505173,3,152.99422613555555,0.27323105123512975,5,False,True
2026-06-24,BE,7.691836046475964,-0.15,0,3,-0.15,4.774945214026213,6,10.416448357777778,-0.0,17,False,True
2026-06-24,BE,7.691836046475964,-0.15,1,3,-0.15,2.095637085760136,8,56.507003913333335,0.6476504952468508,17,False,True
2026-06-24,BE,7.691836046475964,-0.15,2,3,0.15,0.06634423377740213,3,151.50700391333334,0.07448651621485378,17,True,True
2026-06-24,BEN,3.541730828457035,0.65,0,2,0.25,0.7730875467933461,1,7.52367058,0.0,6,True,True
2026-06-24,BEN,3.541730828457035,0.65,1,2,0.25,0.10764979370099409,5,127.82367058,-0.5589788125872501,6,True,True
2026-06-25,AAPL,14.657459567508656,-0.65,0,1,-0.45,18.216975197462244,20,5.044078366944445,-0.06404030734077094,20,False,True
2026-06-25,ADMA,-5.619266055045868,-0.35,0,3,-0.25,0.7348672461377994,1,8.833800589166668,-0.0,9,True,True
2026-06-25,ADMA,-5.619266055045868,-0.35,1,3,-0.65,0.9469760975276453,6,73.33380058916667,-0.4422216859907968,9,True,True
2026-06-25,ADMA,-5.619266055045868,-0.35,2,3,-0.35,0.006008334871717501,2,153.90046725583335,-1.1294943775524973,9,True,True
2026-06-25,ALAB,-6.407035175879394,0.25,0,1,0.35,0.008575232112149864,3,153.2621339225,-0.36017348086020595,3,False,True
2026-06-25,AMD,-6.98875265223351,0.25,0,2,0.35,10.130286305018654,15,21.10741170027778,-0.15164314798021614,20,False,True
2026-06-25,AMD,-6.98875265223351,0.25,1,2,-0.15,1.7914765295403274,5,28.571578366944447,0.33211621335659064,20,True,True
2026-06-25,AMZN,9.999559490771336,0.25,0,1,0.65,13.63145385465582,20,20.09352281138889,0.0,20,True,True
2026-06-25,ANET,-6.473254759746139,0.35,0,2,0.25,1.311859976774514,2,15.514078366944444,0.0,8,False,True
2026-06-25,ANET,-6.473254759746139,0.35,1,2,-0.15,0.9094121363024676,6,59.617133922499995,0.37656321809714133,8,True,True
2026-06-25,APP,29.27138788599106,0.15,0,1,0.35,0.34542495583752314,7,148.16518947805557,-0.5389079850757742,7,True,True
2026-06-25,ARM,-12.665727186448471,0.45,0,3,-0.05,1.3944344592613804,2,16.333800589166668,-0.08292767743416606,15,True,True
2026-06-25,ARM,-12.665727186448471,0.45,1,3,-0.25,2.1028434114136316,11,77.7921339225,-1.1610209334579615,15,True,True
2026-06-25,ARM,-12.665727186448471,0.45,2,3,0.25,0.0447787254265023,2,130.0835228113889,-1.3506047748159935,15,False,True
2026-06-25,ASTS,39.919231941481236,-0.35,0,3,-0.25,2.466838263625963,3,9.583800589166666,-0.0,11,False,True
2026-06-25,ASTS,39.919231941481236,-0.35,1,3,-0.15,0.6642909722067885,6,92.03741170027779,0.6547633456240008,11,False,True
2026-06-25,ASTS,39.919231941481236,-0.35,2,3,0.25,0.006001942020783245,2,152.83157836694446,1.0263487381741556,11,True,True
2026-06-25,AVAV,46.60520924787826,-0.35,0,3,-0.45,2.3862520959335694,3,10.000467255833334,-0.0,11,False,True
2026-06-25,AVAV,46.60520924787826,-0.35,1,3,-0.25,0.43748948009225197,2,74.85046725583334,0.8487902241905072,11,False,True
2026-06-25,AVAV,46.60520924787826,-0.35,2,3,-0.15,0.09610490207056291,6,151.83380058916669,1.5922876099625796,11,False,True
2026-06-25,AVGO,-4.86923016019637,0.15,0,2,0.25,6.137085316917991,9,20.550467255833336,-0.038184456495993856,20,False,True
2026-06-25,AVGO,-4.86923016019637,0.15,1,2,-0.35,3.7945758342872367,11,31.450467255833335,-0.21318620650382863,20,True,True
2026-06-25,AYI,-4.368374189599045,0.75,0,3,0.75,3.6702317446123986,5,13.662133922499999,0.0,9,False,True
2026-06-25,AYI,-4.368374189599045,0.75,1,3,0.25,0.7783527410761414,3,44.41630058916667,6.168865262291757,9,False,True
2026-06-25,AYI,-4.368374189599045,0.75,2,3,0.0,0.002683589333086697,1,154.58296725583335,2.774087467824789,9,False,False
2026-06-25,BAC,-1.28888125107407,0.05,0,2,0.15,5.609544451369797,8,21.283800589166667,0.0,20,False,True
2026-06-25,BAC,-1.28888125107407,0.05,1,2,-0.15,2.474459612244351,12,77.1671339225,0.6360802257987144,20,True,True
2026-06-25,BB,31.431334622823993,0.75,0,3,0.75,8.7334835836572,12,17.25602281138889,0.0,19,True,True
2026-06-25,BB,31.431334622823993,0.75,1,3,0.25,1.5489011175947955,5,37.41352281138889,4.80464521861708,19,True,True
2026-06-25,BB,31.431334622823993,0.75,2,3,0.0,0.08796579552028466,2,82.88102281138889,1.7083531353677976,19,False,False
2026-06-26,AAPL,11.17062513214464,-0.75,0,1,-0.75,16.627464759331037,20,8.327227313055555,0.21209043926118543,20,False,True
2026-06-26,ABBV,1.0420367081113158,0.25,0,2,0.15,1.5846866862510125,2,7.780005090833334,0.0,20,True,True
2026-06-26,ABBV,1.0420367081113158,0.25,1,2,0.45,1.2850098289032554,18,98.94444953527778,2.4579317761399198,20,True,True
2026-06-26,ACAD,-1.4612954186413951,0.85,0,1,0.65,3.8314654674662325,5,14.425838424166667,0.0,5,False,True
2026-06-26,ADMA,-5.942857142857139,-0.25,0,3,-0.65,1.4388108560507042,2,23.404449535277777,-0.0,9,True,True
2026-06-26,ADMA,-5.942857142857139,-0.25,1,3,-0.65,0.6431098255407963,6,93.08778286861111,-0.18027937264087388,9,True,True
2026-06-26,ADMA,-5.942857142857139,-0.25,2,3,-0.65,0.02433014770426397,1,97.33778286861111,-0.4595702570068961,9,True,True
2026-06-26,AFRM,8.881620329601203,-0.65,0,2,-0.35,0.6789024857887254,2,30.69528286861111,-0.7525710663467015,6,False,True
2026-06-26,AFRM,8.881620329601203,-0.65,1,2,0.15,0.09819359010085467,4,106.31194953527779,-1.1286382033763407,6,True,True
2026-06-26,AMD,-5.028950496568118,-0.35,0,2,-0.15,5.91113439505639,8,20.5516717575,-0.0,20,True,True
2026-06-26,AMD,-5.028950496568118,-0.35,1,2,0.35,3.4551992830777087,12,43.25444953527778,0.4074714416387663,20,False,True
2026-06-26,AMZN,7.314452705316099,0.15,0,1,0.15,13.763847361305892,20,19.610005090833333,0.0,20,True,True
2026-06-26,ANET,9.485406091370564,-0.25,0,2,0.15,0.9405171101835148,2,32.52833842416667,1.2805230070451965,9,True,True
2026-06-26,ANET,9.485406091370564,-0.25,1,2,0.25,0.5863842435632829,7,83.62111620194445,0.43517780565092423,9,True,True
2026-06-26,APP,20.830866940555026,0.35,0,2,0.15,0.8544974834247946,1,4.921116201944445,0.0,7,True,True
2026-06-26,APP,20.830866940555026,0.35,1,2,0.25,0.13571842872012047,6,148.99750509083333,0.14938784064557614,7,True,True
2026-06-26,ARM,-9.154276483082525,-0.25,0,2,0.15,1.3098628978039968,5,51.59833842416666,0.6570994393828475,16,False,True
2026-06-26,ARM,-9.154276483082525,-0.25,1,2,-0.25,0.5641196230085004,11,154.08750509083333,1.3769178716913255,16,True,True
2026-06-26,ASTS,28.50244926522043,-0.45,0,3,0.15,2.8610510998069874,4,23.013338424166665,-0.0,16,True,True
2026-06-26,ASTS,28.50244926522043,-0.45,1,3,0.45,1.5906928070604607,10,78.3980606463889,0.12856980975385796,16,True,True
2026-06-26,ASTS,28.50244926522043,-0.45,2,3,0.0,0.03021273774558538,2,116.04139397972223,0.13033719180349473,16,False,False
2026-06-26,AVAV,45.25552736498732,-0.35,0,3,-0.15,1.38847065015073,2,13.053338424166666,-0.16230345771116267,19,False,True
2026-06-26,AVAV,45.25552736498732,-0.35,1,3,-0.65,2.085044615307209,9,59.66944953527778,0.25470364727875705,19,False,True
2026-06-26,AVAV,45.25552736498732,-0.35,2,3,-0.25,0.16672672644608316,8,152.93306064638887,1.3262266405877758,19,False,True
2026-06-26,AVGO,-1.2492466166237448,0.45,0,2,-0.35,5.913592351949966,9,24.33778286861111,-0.7221818537404835,20,True,True
2026-06-26,AVGO,-1.2492466166237448,0.45,1,2,-0.25,2.7403693530122837,11,50.31278286861111,-0.6304269961088577,20,True,True
2026-06-26,BB,19.21052631578948,0.75,0,2,0.65,6.290654958647958,10,22.678338424166665,-0.027444270159391243,20,True,True
2026-06-26,BB,19.21052631578948,0.75,1,2,0.25,3.047771285326475,10,36.23778286861111,1.6620360510558567,20,True,True
2026-06-29,AAPL,11.975580322282964,-0.35,0,1,-0.35,14.454853540018194,20,18.85654223027778,0.08947036499302104,20,False,True
2026-06-29,ABBV,-2.654240887106285,0.15,0,2,0.05,3.0823116056771367,4,8.669042230277777,0.0,18,False,True
2026-06-29,ABBV,-2.654240887106285,0.15,1,2,0.25,0.16942496476394764,14,165.9384866747222,1.9840310657072717,18,False,True
2026-06-29,ABCL,-10.529556650246297,0.45,0,2,0.25,0.4801607911212585,1,19.887097785833333,0.16950778508547684,4,False,True
2026-06-29,ABCL,-10.529556650246297,0.45,1,2,0.15,0.02570618113673106,3,148.1701533413889,4.154269187675609,4,False,True
